carrier_name,vehicle_segment,g/tm CO2,ef_kg_co2e_per_tkm
Evergreen Grease,For-Hire,105.21,0.07206295824
"Evergreen Transport, LLC",For-Hire,76.0,0.052055744
EveryPoint Logistics Solutions Inc.: EVPG,For-Hire,90.9,0.06226140960000001
Evonik Corporation,Private,76.25,0.052226980000000006
Excargo Services Inc.,For-Hire,90.0,0.061644960000000006
"Excel Courier, Inc.",For-Hire,102.4,0.07013826560000001
Excel Trucking LLC,For-Hire,72.91,0.04993926704
Excel freight Solutions Inc,For-hire,84.724,0.05803119545600001
Exclusive Transport Inc,For-hire,103.45,0.07085745680000001
"Exel Inc., AEM d/b/a DHL Supply Chain: ELGS",Dedicated,84.724,0.05803119545600001
"Exel Inc., AEM d/b/a DHL Supply Chain: KLSJ",Dedicated,78.929,0.054061944976000004
"Exel, Inc., d/b/a DHL Supply Chain: DHL Freight Connect Brokerage",For-Hire,113.511,0.077748678384
"Exel, Inc., d/b/a DHL Supply Chain: Managed Transportation",For-Hire,101.06,0.06922044064
Exodus Logistix Inc,For-Hire,113.511,0.077748678384
Expedited Logistics LLC,For-Hire,116.71600000000001,0.07994392390400001
Expedited Logistics and Freight Services LLC,For-Hire,105.21,0.07206295824
Expedited Transport Inc DBA XTrans,For-Hire,90.9,0.06226140960000001
Expeditors International,For-Hire,140.57,0.09628257808
"Expeditus Supply Chain Solutions, LLC (ESCS)",For-Hire,164.5,0.11267328800000001
Expeditus Transport LLC,For-Hire,105.21,0.07206295824
"Express Carriers, LLC",For-Hire,631.0,0.43219966400000004
Express Choice Transport Inc.,For-hire,82.1,0.0562339024
Express Freight: 02856244,For-Hire,60.42,0.04138431648
Express Mondor,For-Hire,92.6,0.0634258144
Express Transport America Logistics,For-Hire,164.5,0.11267328800000001
"Extra Mile Transportation, LLC",For-Hire,110.12049999999999,0.075426375752
"Extreme Expedite, Inc.",For-Hire,67.91,0.04651454704
Extreme Transportation Inc,For-Hire,113.5,0.07774114400000001
Exxact Transport Inc.: ETIS,For-Hire,72.91,0.04993926704
F.B.T. Inc.,For-Hire,118.39,0.08109052016000001
"FACS Logistics, LLC: FACS",For-Hire,88.2,0.06041206080000001
FAK 3PL,For-Hire,118.39,0.08109052016000001
FAK Logistics Inc: FAKS,Private,113.511,0.077748678384
"FAK Logistics, LLC",For-hire,102.4,0.07013826560000001
"FAMS Freight, INC.",For-hire,10.0,0.00684944
FAST CARRIERS INC: 21,For-Hire,78.929,0.054061944976000004
"FASTMILE Delivers, LLC",For-Hire,412.0,0.282196928
FBT INC: Truck Carrier,Private,95.575,0.0654635228
FBT Inc: Refrigerated,Dedicated,103.45,0.07085745680000001
FCA Transport LLC,Private,93.45,0.06400801680000001
FECR: Florida East Coast Highway Services,For-Hire,72.91,0.04993926704
FGM Trucklines Inc.,For-Hire,67.91,0.04651454704
FINALSHIP LLC,For-hire,102.4,0.07013826560000001
FISSION LOGISTICS INC.,For-Hire,71.0,0.048631024
FJ CARRIER LOGISTICS LLC,For-Hire,84.724,0.05803119545600001
FLOYD BLINSKY TRUCKING INC,For-Hire,88.2,0.06041206080000001
FLS Transportation Services Limited,For-Hire,106.8155,0.073162635832
FLYHI TRANS INC,For-Hire,67.91,0.04651454704
FMI TRANSPORTATION LLC,For-Hire,67.91,0.04651454704
"FMX, Inc.",For-Hire,90.0,0.061644960000000006
"FOLTZ Trucking, Inc",For-Hire,51.0,0.034932144000000005
FORMULE TRANSIT INC,Private,65.0,0.04452136
FR8 Solutions Inc: FR8S ONLY,For-Hire,10.0,0.00684944
FRC TRANSPORT LTD.: FRC LOGISTICS LTD.,For-Hire,84.724,0.05803119545600001
FRC TRANSPORT LTD.: FRC TRANSPORT LTD,For-Hire,78.929,0.054061944976000004
FREIGHT GENIE INC - Trans Unite,For-Hire,76.25,0.052226980000000006
FREIGHT TEC,Private,106.8155,0.073162635832
"FREIGHT X, LLC",For-Hire,78.929,0.054061944976000004
FST Logistics - FST Express,For-Hire,103.45,0.07085745680000001
"FTC Transportation, Inc.",For-Hire,72.91,0.04993926704
FTL Transportation Inc: FTL Transportation Inc,For-Hire,105.21,0.07206295824
Fabri-Kal LLC,Private,78.929,0.054061944976000004
"Fackler Transportation, Inc.",For-Hire,93.45,0.06400801680000001
Fairchild Freight LLC,For-Hire,91.155,0.06243607032
Fairmont Logistics,For-Hire,118.39,0.08109052016000001
"Faith Global Transportation, LLC",For-hire,93.45,0.06400801680000001
Falco Logistics,For-Hire,81.8,0.0560284192
Falcon Transportation LLC,For-Hire,75.5,0.051713272000000005
Falcon Xpress Transportation Group Inc: FXGP,For-Hire,78.929,0.054061944976000004
Fanelli Brothers Trucking Company,Private,93.45,0.06400801680000001
Farruggios Express*,For-Hire,90.0,0.061644960000000006
Fast Exact,For-Hire,631.0,0.43219966400000004
Fast Track Hauling LLC,For-Hire,76.45,0.05236396880000001
FastFreight Express,For-Hire,93.45,0.06400801680000001
Fastenal Company,Dedicated,105.21,0.07206295824
Fastline Cargo LLC,For-Hire,84.724,0.05803119545600001
Fastrucking.com LLC,For-Hire,134.05,0.09181674320000001
"FedEx Custom Critical, Inc.",For-Hire,103.45,0.07085745680000001
"FedEx Custom Critical, Inc.: Freight Solutions",For-Hire,116.71600000000001,0.07994392390400001
FedEx Express,Dedicated Freight,1130.2720566,0.7741730635358305
FedEx Express,For-Hire,164.5,0.11267328800000001
FedEx Express,For-Hire,233.0,0.159591952
FedEx Freight Inc.,For-Hire,93.0,0.063699792
"FedEx Ground Package System, Inc.",For-Hire,412.0,0.282196928
FedEx Supply Chain,For-Hire,116.71600000000001,0.07994392390400001
"Federal Logistics, LLC",For-Hire,102.4,0.07013826560000001
Federated Co-operatives Limited (Petroleum Fleet): Petroleum Fleet,Private,54.5,0.037329448
Fellows Trans Inc,For-Hire,76.45,0.05236396880000001
Felton Pearson Company,For-Hire,72.91,0.04993926704
"Fepco Container, Inc.: Fepco Trucking, Inc.",For-Hire,93.45,0.06400801680000001
Fermi Logistics LLC,Dedicated,84.724,0.05803119545600001
"Ferrara Transportation, Inc",For-hire,102.4,0.07013826560000001
Fetch Freight LLC: Full Truckload,For-Hire,118.39,0.08109052016000001
Fiasco Enterprises DBA Energy Transport Logsitics: Energy Transport Logistics,For-Hire,76.25,0.052226980000000006
Fiber Reclaim DBA Inland Transportation Services,For-hire,72.91,0.04993926704
Fide Freight,For-Hire,113.511,0.077748678384
Findlay's Tall Timbers Distribution Center LLC dba: Ohio Logistics,For-Hire,72.91,0.04993926704
"Findlay's Tall Timbers Distribution Center, LLC : Ohio Logistics",For-Hire,164.5,0.11267328800000001
Fine Line Transportation,For-Hire,113.5,0.07774114400000001
Finkle Transport Inc,For-Hire,102.4,0.07013826560000001
First Base Freight Ltd.,For-hire,78.929,0.054061944976000004
First Choice Transport,For-Hire,93.45,0.06400801680000001
First Class Express Service LLC,For-hire,102.4,0.07013826560000001
"First Freight Express of Fort Atkinson, Inc.",For-hire,102.4,0.07013826560000001
First Star Logistics LLC,For-Hire,90.0,0.061644960000000006
"FirstExpress, Inc.",For-Hire,72.91,0.04993926704
"FirstFleet, Inc.: FirstFleet, Inc.",For-Hire,78.929,0.054061944976000004
Fitzmark LLC: FitzMark,For-Hire,116.71600000000001,0.07994392390400001
Five Crowns Trucking,Dedicated,102.4,0.07013826560000001
"Five River Trucking, Inc.",For-Hire,84.724,0.05803119545600001
"Five Star Trucking, Inc",For-Hire,93.45,0.06400801680000001
Flat World Supply Chain,For-Hire,140.57,0.09628257808
Fleet Concepts Inc.,For-Hire,118.39,0.08109052016000001
Fleetex Transport Ltd.,For-Hire,84.724,0.05803119545600001
"Fleetmaster Express, Inc.",For-Hire,102.4,0.07013826560000001
Fleming's Transportation Inc.,For-Hire,93.45,0.06400801680000001
Flex Point Logistics LLC: Broker,For-Hire,140.57,0.09628257808
Flexport,For-Hire,90.9,0.06226140960000001
Flexport Freight LLC,For-Hire,118.39,0.08109052016000001
Flexway Transport,For-hire,72.91,0.04993926704
Flo Trans,For-hire,90.0,0.061644960000000006
Flock Freight Inc.,For-Hire,118.39,0.08109052016000001
"Florida Beauty Flora, Inc.: FBFN",For-Hire,75.5,0.051713272000000005
"Florida East Coast Railway, LLC: FECR",Class 2,19.186334421,0.013141564643657426
Fluke Transportation Group: Fluke Transportation Group,For-Hire,84.724,0.05803119545600001
"Focus North America Transportation, Inc.",For-hire,84.25,0.057706532000000005
Fogz Logistics Ltd.,For-Hire,82.1,0.0562339024
"Foodliner, Inc",For-Hire,72.05,0.0493502152
Forbes Hewlett Transport Inc.,For-Hire,72.91,0.04993926704
Ford Trucking,For-hire,71.0,0.048631024
Foreway Management Services: Foreway Management Services,For-Hire,90.9,0.06226140960000001
"Foreway Transportation, Inc.",For-Hire,78.929,0.054061944976000004
Formula Powell L.P.,For-Hire,92.6,0.0634258144
Forrest Logistics LLC,For-Hire,164.5,0.11267328800000001
Forsla,For-Hire,164.5,0.11267328800000001
Fort Freight LLC,For-Hire,81.8,0.0560284192
Fort Myers Trucking Inc,For-hire,65.0,0.04452136
Fortuna Transport,For-Hire,88.2,0.06041206080000001
Fortune Logistics Ltd.,For-hire,102.4,0.07013826560000001
Fortune Transportation: FTNA,Dedicated,75.5,0.051713272000000005
Fortus Group Inc.: Logistics,For-Hire,140.57,0.09628257808
Forward Air Corp.: FAF Inc.,For-Hire,110.55,0.07572055920000001
"Forward Air Corp.: FFM, LLC",For-Hire,446.0,0.305485024
Forward Air Corp.: Forward Air Intermodal,For-Hire,67.91,0.04651454704
Forward Air Corp.: TQI Inc.,For-Hire,72.91,0.04993926704
"Forward Logistics, Inc.",For-hire,91.155,0.06243607032
Forza Transportation Services Inc,For-Hire,72.91,0.04993926704
Foster Poultry Farms: Longline,Private,95.575,0.0654635228
Four Star Transportation,For-Hire,76.25,0.052226980000000006
"Fourwide Transportation, LLC.",For-Hire,92.6,0.0634258144
"Fox Logistics, Inc",For-Hire,90.9,0.06226140960000001
"Fraley & Schilling, Inc.",For-Hire,60.42,0.04138431648
"Freedom Trans Dedicated, LLC: Freedom Trans Dedicated, LLC",For-Hire,88.2,0.06041206080000001
Freeman,For-Hire,101.06,0.06922044064
Freenet Express Inc,For-Hire,65.0,0.04452136
Freestyle Logistics: Freestyle Logistics LLC,For-Hire,164.5,0.11267328800000001
Freeway Freight LLC,For-Hire,106.8155,0.073162635832
"Freight Exchange of North America, LLC dba F/X",For-Hire,93.45,0.06400801680000001
Freight International LLC,For-hire,93.45,0.06400801680000001
"Freight Management Group, Inc.",Private,110.12049999999999,0.075426375752
"Freight Services, Inc",For-Hire,101.06,0.06922044064
Freight Zone Transportation LLC: Freight Zone,For-Hire,102.4,0.07013826560000001
"FreightEx Freight Services, LLC",Private,88.2,0.06041206080000001
FreightPlus: FreightPlus,For-Hire,106.8155,0.073162635832
"FreightSync, Inc.: FreightSync",For-Hire,81.8,0.0560284192
"FreightVana, LLC",For-Hire,110.12049999999999,0.075426375752
FreightWorks Transport,For-Hire,88.2,0.06041206080000001
Freightbull Inc: FGBN,For-Hire,67.91,0.04651454704
Freightsol LLC,For-Hire,72.91,0.04993926704
"Freightstar Expedited, LLC",For-Hire,103.45,0.07085745680000001
"Freightwatch, LLC",For-Hire,140.57,0.09628257808
Freightx Group of Companies Inc.,For-hire,84.724,0.05803119545600001
"Fremont Contract Carriers, Inc.: Flatbed Division",For-Hire,65.0,0.04452136
"Fremont Contract Carriers, Inc.: Van Division",For-Hire,84.724,0.05803119545600001
"French Trucking, Inc.",For-Hire,78.929,0.054061944976000004
Fresh Freight Expedited LLC,For-hire,82.1,0.0562339024
Freymiller,For-Hire,82.1,0.0562339024
"Friend Freightways, Inc.",For-Hire,95.575,0.0654635228
Frisards Trucking Co. Inc,For-Hire,93.45,0.06400801680000001
Frito-Lay: Rolling Frito-Lay Sales,Private,281.0,0.192469264
Frito-Lay: Transportation,Private,102.4,0.07013826560000001
Frontier Distribution Services Inc.,For-Hire,78.929,0.054061944976000004
Frontier Leasing Inc.,For-Hire,67.91,0.04651454704
"Frontier Transport, Corp.",For-Hire,72.91,0.04993926704
"Frost Logistics, INC",For-Hire,110.12049999999999,0.075426375752
Frozen Food Express,For-Hire,75.5,0.051713272000000005
Fuchs Trucking LLC,For-Hire,72.91,0.04993926704
Fuel Transport: Logistics,For-Hire,101.06,0.06922044064
Fuel Truck Inc.: Carrier,For-Hire,54.5,0.037329448
Fulger Transport Inc,For-Hire,88.2,0.06041206080000001
Full Load Transport Services Inc.,For-hire,93.45,0.06400801680000001
Full Sail Logistics,For-Hire,113.511,0.077748678384
"Fulmer Logistics Services, Inc.",For-Hire,118.39,0.08109052016000001
Fusion Transport: Fusion Transport,For-Hire,81.8,0.0560284192
Futuretrans Inc,For-hire,72.91,0.04993926704
G & I Logistics Inc.,For-Hire,93.45,0.06400801680000001
G&C Food Distributors & Brokers Inc.,Private,103.45,0.07085745680000001
"G&D Integrated Transportation, Inc.: Core Fleet",For-Hire,78.929,0.054061944976000004
G&H LOGISTICS,Private,67.91,0.04651454704
"G&J Transportation Services, Inc.",Private,102.4,0.07013826560000001
G.P. Hamlett Trucking LLC,For-hire,71.0,0.048631024
G3 Enterprises,For-Hire,140.57,0.09628257808
GAA Cargo,For-hire,78.929,0.054061944976000004
"GAN-TRANS, Ltd.",For-hire,84.724,0.05803119545600001
"GAP Logistics, LLC",For-Hire,110.12049999999999,0.075426375752
GBOB Logistics LLC,For-hire,102.4,0.07013826560000001
GBT INC.,For-Hire,67.91,0.04651454704
"GBTI, Inc.",For-Hire,88.2,0.06041206080000001
"GDL Logistics, Inc.",For-hire,102.4,0.07013826560000001
"GEMCAP Trucking, Inc.: GT",For-Hire,105.21,0.07206295824
GEODIS: 30284112,Private,90.9,0.06226140960000001
GEORGIA B LOGISTICS: Freight Forwarder,Private,164.5,0.11267328800000001
GEORGIAN FREIGHT LINES INC: 001,For-Hire,84.724,0.05803119545600001
GFS Express / Genesis Freight Systems Inc.,For-hire,93.45,0.06400801680000001
GHG Logistics LLC,Private,82.1,0.0562339024
GIS,For-Hire,97.0,0.066439568
GLM Transport Inc,For-Hire,76.25,0.052226980000000006
GLOBAL EXPRESS TRANSPORTATION INC,For-hire,102.4,0.07013826560000001
GLOBAL PREMIUM LOGISTICS LLC,For-Hire,118.39,0.08109052016000001
GLOBE LOGISTICS INC,For-Hire,84.724,0.05803119545600001
"GLOVIS America, Inc: Freight Forwarding Department",For-Hire,110.12049999999999,0.075426375752
"GLOVIS America, Inc: Parts Distribution Department",Dedicated,113.511,0.077748678384
"GLOVIS America, Inc: Vehicle Logistics Department",For-Hire,81.8,0.0560284192
"GLS Freight, LLC",For-hire,102.4,0.07013826560000001
GLS Logistics Systems Canada Ltd.,Private,110.55,0.07572055920000001
GLT Logistics,For-Hire,140.57,0.09628257808
"GM Expedited, Inc",Dedicated,91.155,0.06243607032
"GMH Trans, LLC",For-Hire,93.45,0.06400801680000001
GMT Logistic Inc,For-Hire,60.42,0.04138431648
"GMW Logistic Solutions, LLC",Private,164.5,0.11267328800000001
GN Transportation LLC dba CJ Logistics Transportation,Dedicated,84.724,0.05803119545600001
"GNH Trucking, Inc",For-Hire,93.45,0.06400801680000001
GO 2 Transportation LLC,For-Hire,101.0,0.069179344
GO SMOOTH TRANSPORT: GST,For-Hire,75.5,0.051713272000000005
GOLD LEAF LOGISTICS INC.,For-hire,84.724,0.05803119545600001
GOLDEN KNIGHT LOGISTICS,Dedicated,102.4,0.07013826560000001
GP Transco: Company Fleet,For-Hire,72.91,0.04993926704
GREG HANSON TRUCKING: GREG HANSON TRUCKING,For-Hire,102.4,0.07013826560000001
"GRMI Logistics, LLC",For-Hire,60.42,0.04138431648
"GRS Transportation, LLC",Dedicated,67.91,0.04651454704
GRT Transportation,Dedicated,93.45,0.06400801680000001
GSA - Freight Transportation Management,For-Hire,101.06,0.06922044064
GSA International Ltd.,For-Hire,93.45,0.06400801680000001
"GSC Logistics, Inc.: PNW",For-Hire,83.5,0.057192824
"GSC National Transportation, Inc.: GSC National",For-Hire,140.57,0.09628257808
"GSP Logistics, Inc",For-hire,95.575,0.0654635228
"GT Worldwide Logistics, LLC dba Raytrans Trucking",For-hire,76.25,0.052226980000000006
GT Worldwide Transport Inc,For-Hire,67.91,0.04651454704
GTB Freight LLC,For-hire,72.91,0.04993926704
GTD Logistics,Private,106.8155,0.073162635832
GTL Transportation Inc.,For-Hire,78.929,0.054061944976000004
"GTS Express, Inc",Dedicated,91.155,0.06243607032
GTS Transportation Corp.,For-Hire,84.724,0.05803119545600001
"GTZ Xpress, Inc.",For-hire,102.4,0.07013826560000001
GX Transportation Solutions Inc.,For-Hire,60.42,0.04138431648
"GXO Logistics Supply Chain, Inc.",For-Hire,101.06,0.06922044064
"Gaio Trucking, Inc.",For-Hire,90.9,0.06226140960000001
Galaxy Freightline Inc.,For-Hire,67.91,0.04651454704
Gamer Logistics: Gamer Logistics,For-Hire,84.724,0.05803119545600001
Gardewine Group Inc.,For-Hire,91.155,0.06243607032
Gardner Investments LLC,For-hire,105.21,0.07206295824
Garner Trucking Inc.: Garner Trucking,For-Hire,72.91,0.04993926704
"Garrett Trucking & Logistics, LLC",For-hire,93.45,0.06400801680000001
Garten Trucking II LC,For-Hire,102.4,0.07013826560000001
Garten Trucking LC,For-Hire,102.4,0.07013826560000001
Garuda Transport Ltd.,For-Hire,88.2,0.06041206080000001
Gary Blick Trucking Inc.,For-hire,82.1,0.0562339024
Gateway Freight Systems Inc.: 273980,For-Hire,106.8155,0.073162635832
"Gateway Logistics, Inc.",For-Hire,164.5,0.11267328800000001
Gemini Transport LLC,For-Hire,84.724,0.05803119545600001
Genchev Inc.,For-hire,93.45,0.06400801680000001
Genconian's Transport Inc,For-Hire,88.2,0.06041206080000001
Gene Hyde Logistics Inc,For-Hire,106.8155,0.073162635832
General Partners Group Inc,For-Hire,78.929,0.054061944976000004
"General Transportation, Inc.",For-Hire,110.12049999999999,0.075426375752
General Trucking Inc.,For-Hire,72.91,0.04993926704
Genesee & Wyoming Inc.,Class 3,53.938050916,0.03694454434660871
Genesis Express & Logistics Inc.,For-Hire,93.45,0.06400801680000001
"Genesis Intermodal, LLC",For-Hire,90.0,0.061644960000000006
"Genesis Transportation Co., Inc. (Missouri)",For-Hire,84.724,0.05803119545600001
"Genpro, Inc.",For-Hire,110.12049999999999,0.075426375752
Gentle Giant Moving Co,Private,78.929,0.054061944976000004
Geo Logistics LLC,For-Hire,84.724,0.05803119545600001
"Geodis Global Solutions, USA Inc., Geodis Supply C",For-Hire,140.57,0.09628257808
"Geodis Transportation Solutions, LLC",For-Hire,118.39,0.08109052016000001
"George Hildebrandt, Inc.",For-Hire,71.0,0.048631024
"George Van Dyke Trucking, Inc.",For-hire,72.05,0.0493502152
"George's Foods, LLC",Private,103.45,0.07085745680000001
Georgia Southern Transportation,For-Hire,78.929,0.054061944976000004
"Gertsen Interstate Systems, Inc.",For-Hire,83.5,0.057192824
"GetGo Transportation Co., LLC: GetGo",For-Hire,78.929,0.054061944976000004
Getrans Logistics Ltd.,For-Hire,101.06,0.06922044064
Geva Transportation Inc,For-hire,102.4,0.07013826560000001
Geyser Transport,For-Hire,84.724,0.05803119545600001
"Giant Eagle, Inc.",Private,103.45,0.07085745680000001
Giant of Maryland LLC Supermarket Company,Private,67.91,0.04651454704
Gigg Express Inc: FOR HIRE,For-Hire,93.45,0.06400801680000001
Gil Soucy Trucking Ltd,For-Hire,71.0,0.048631024
Gilbert M. Rioux & Fils Ltee,For-Hire,91.155,0.06243607032
Gilbertson Transport Inc.,For-Hire,97.0,0.066439568
Gill International Carrier Ltd.,For-hire,93.45,0.06400801680000001
Gill Transport Inc,For-Hire,88.2,0.06041206080000001
Gillson Solutions Inc: Brokerage,Private,90.9,0.06226140960000001
Gillson Trucking Inc: Logistics,Private,76.25,0.052226980000000006
"Giltner Transportation, Inc",For-Hire,103.45,0.07085745680000001
Girard Logistics,For-Hire,76.25,0.052226980000000006
"Givens Transportation, Inc",For-Hire,93.45,0.06400801680000001
"Glacier Transit and Storage, Inc",For-hire,103.45,0.07085745680000001
"Glen Raven Logistics, Inc.",For-Hire,67.91,0.04651454704
"Glen Rose Transportation Management, Inc.",For-Hire,116.71600000000001,0.07994392390400001
Glide Transport Ltd.,For-hire,71.0,0.048631024
Global 1 Logistics INC: 1,Private,67.91,0.04651454704
